math,0,1,2,3,Math_Score
147.0,49.0,36.0,32.0,14.0,1
106.0,40.0,46.0,39.0,17.0,1
100.0,41.0,48.0,42.0,20.0,0
111.0,41.0,47.0,39.0,15.0,1
116.0,41.0,46.0,34.0,18.0,1
114.0,36.0,40.0,34.0,14.0,1
109.0,58.0,43.0,45.0,19.0,1
93.0,41.0,49.0,50.0,18.0,0
107.0,40.0,39.0,32.0,19.0,1
145.0,15.0,14.0,13.0,6.0,1
146.0,0.0,0.0,0.0,0.0,1
104.0,45.0,52.0,43.0,17.0,1
89.0,15.0,14.0,13.0,6.0,0
81.0,0.0,0.0,0.0,0.0,0
110.0,41.0,50.0,39.0,17.0,1
80.0,9.0,12.0,6.0,4.0,0
116.0,50.0,35.0,37.0,17.0,1
90.0,47.0,56.0,44.0,22.0,0
147.0,15.0,14.0,13.0,6.0,1
111.0,48.0,38.0,39.0,16.0,1
93.0,0.0,0.0,0.0,0.0,0
103.0,47.0,54.0,41.0,18.0,1
119.0,0.0,0.0,0.0,0.0,1
111.0,52.0,45.0,41.0,19.0,1
93.0,1.0,4.0,1.0,1.0,0
132.0,32.0,40.0,40.0,15.0,1
104.0,39.0,45.0,42.0,17.0,1
99.0,0.0,0.0,0.0,0.0,0
106.0,36.0,36.0,39.0,16.0,1
117.0,53.0,42.0,39.0,17.0,1
113.0,41.0,44.0,36.0,16.0,1
101.0,42.0,47.0,35.0,21.0,1
81.0,48.0,51.0,51.0,21.0,0
129.0,55.0,37.0,31.0,14.0,1
118.0,51.0,42.0,41.0,15.0,1
110.0,42.0,47.0,30.0,20.0,1
106.0,50.0,40.0,39.0,18.0,1
99.0,59.0,51.0,46.0,22.0,0
105.0,52.0,43.0,42.0,18.0,1
95.0,0.0,0.0,0.0,0.0,0
105.0,60.0,46.0,41.0,22.0,1
97.0,38.0,44.0,39.0,19.0,0
105.0,42.0,45.0,35.0,20.0,1
149.0,1.0,2.0,3.0,1.0,1
115.0,0.0,0.0,0.0,0.0,1
116.0,40.0,47.0,37.0,20.0,1
116.0,53.0,44.0,40.0,17.0,1
96.0,42.0,46.0,45.0,20.0,0
73.0,1.0,5.0,2.0,2.0,0
89.0,41.0,45.0,40.0,20.0,0
129.0,29.0,31.0,25.0,14.0,1
114.0,33.0,37.0,35.0,14.0,1
79.0,44.0,38.0,35.0,14.0,0
100.0,38.0,42.0,39.0,16.0,0
113.0,53.0,43.0,42.0,17.0,1
106.0,62.0,47.0,42.0,20.0,1
135.0,51.0,36.0,37.0,18.0,1
74.0,26.0,25.0,22.0,11.0,0
104.0,37.0,44.0,41.0,17.0,1
102.0,63.0,48.0,38.0,23.0,1
99.0,36.0,38.0,41.0,18.0,0
109.0,37.0,40.0,38.0,13.0,1
100.0,37.0,45.0,43.0,14.0,0
113.0,0.0,0.0,0.0,0.0,1
115.0,9.0,15.0,9.0,6.0,1
117.0,51.0,43.0,35.0,17.0,1
113.0,39.0,52.0,32.0,18.0,1
120.0,50.0,42.0,35.0,17.0,1
97.0,43.0,48.0,45.0,19.0,0
108.0,1.0,3.0,1.0,2.0,1
107.0,46.0,55.0,40.0,18.0,1
91.0,46.0,51.0,49.0,18.0,0
109.0,47.0,56.0,39.0,18.0,1
110.0,30.0,35.0,30.0,16.0,1
116.0,34.0,41.0,33.0,13.0,1
122.0,36.0,41.0,41.0,17.0,1
115.0,50.0,43.0,38.0,18.0,1
140.0,40.0,46.0,44.0,17.0,1
114.0,46.0,36.0,35.0,17.0,1
142.0,25.0,31.0,36.0,14.0,1
108.0,37.0,41.0,43.0,14.0,1
113.0,38.0,38.0,31.0,17.0,1
117.0,52.0,43.0,35.0,17.0,1
136.0,15.0,17.0,11.0,9.0,1
114.0,40.0,47.0,40.0,22.0,1
115.0,46.0,34.0,36.0,15.0,1
111.0,47.0,38.0,38.0,17.0,1
125.0,56.0,34.0,29.0,18.0,1
134.0,51.0,35.0,35.0,13.0,1
119.0,52.0,40.0,38.0,16.0,1
83.0,41.0,54.0,52.0,20.0,0
114.0,52.0,42.0,38.0,16.0,1
120.0,52.0,39.0,40.0,15.0,1
104.0,42.0,46.0,44.0,18.0,1
95.0,48.0,38.0,34.0,14.0,0
109.0,28.0,37.0,40.0,13.0,1
97.0,34.0,37.0,38.0,15.0,0
119.0,54.0,41.0,40.0,16.0,1
117.0,56.0,43.0,39.0,18.0,1
115.0,55.0,43.0,37.0,18.0,1
111.0,49.0,43.0,42.0,17.0,1
103.0,37.0,43.0,42.0,17.0,1
82.0,0.0,1.0,0.0,0.0,0
120.0,56.0,42.0,35.0,18.0,1
116.0,49.0,44.0,41.0,17.0,1
118.0,49.0,41.0,37.0,16.0,1
93.0,29.0,34.0,41.0,16.0,0
113.0,58.0,45.0,32.0,20.0,1
120.0,0.0,0.0,0.0,0.0,1
121.0,53.0,39.0,36.0,15.0,1
113.0,56.0,41.0,43.0,18.0,1
103.0,37.0,46.0,42.0,18.0,1
135.0,47.0,39.0,35.0,16.0,1
126.0,44.0,35.0,32.0,14.0,1
117.0,42.0,52.0,37.0,17.0,1
94.0,43.0,51.0,50.0,19.0,0
140.0,0.0,0.0,0.0,0.0,1
130.0,53.0,42.0,36.0,18.0,1
117.0,0.0,0.0,0.0,0.0,1
124.0,49.0,36.0,35.0,13.0,1
100.0,42.0,51.0,41.0,18.0,0
107.0,47.0,56.0,42.0,17.0,1
115.0,57.0,40.0,39.0,18.0,1
95.0,0.0,0.0,0.0,0.0,0
121.0,38.0,47.0,38.0,19.0,1
101.0,42.0,47.0,40.0,19.0,1
104.0,46.0,53.0,36.0,22.0,1
118.0,58.0,39.0,39.0,18.0,1
120.0,56.0,41.0,38.0,15.0,1
112.0,42.0,48.0,36.0,17.0,1
88.0,41.0,54.0,45.0,20.0,0
113.0,53.0,43.0,38.0,18.0,1
114.0,51.0,42.0,33.0,18.0,1
92.0,0.0,0.0,0.0,0.0,0
111.0,49.0,41.0,37.0,17.0,1
74.0,53.0,39.0,40.0,14.0,0
95.0,35.0,42.0,36.0,21.0,0
146.0,15.0,14.0,13.0,6.0,1
112.0,52.0,40.0,37.0,18.0,1
111.0,50.0,42.0,41.0,16.0,1
106.0,28.0,45.0,42.0,16.0,1
126.0,61.0,41.0,32.0,18.0,1
89.0,34.0,41.0,36.0,19.0,0
114.0,53.0,44.0,32.0,19.0,1
85.0,0.0,0.0,0.0,0.0,0
109.0,42.0,53.0,37.0,18.0,1
107.0,51.0,43.0,41.0,17.0,1
114.0,52.0,40.0,41.0,17.0,1
108.0,42.0,54.0,41.0,17.0,1
114.0,59.0,40.0,44.0,18.0,1
89.0,40.0,45.0,49.0,18.0,0
121.0,49.0,36.0,29.0,16.0,1
110.0,40.0,44.0,37.0,16.0,1
135.0,44.0,34.0,21.0,14.0,1
89.0,44.0,45.0,48.0,21.0,0
147.0,15.0,14.0,13.0,6.0,1
114.0,13.0,12.0,10.0,6.0,1
94.0,40.0,48.0,45.0,20.0,0
112.0,53.0,41.0,42.0,18.0,1
112.0,49.0,42.0,34.0,16.0,1
116.0,52.0,43.0,38.0,17.0,1
97.0,37.0,40.0,40.0,18.0,0
120.0,55.0,35.0,39.0,15.0,1
100.0,36.0,44.0,40.0,17.0,0
92.0,38.0,46.0,50.0,17.0,0
94.0,31.0,39.0,41.0,16.0,0
145.0,55.0,43.0,38.0,19.0,1
74.0,56.0,48.0,46.0,19.0,0
131.0,21.0,21.0,16.0,12.0,1
138.0,46.0,38.0,37.0,15.0,1
119.0,51.0,41.0,40.0,15.0,1
124.0,0.0,0.0,0.0,0.0,1
102.0,35.0,45.0,42.0,15.0,1
98.0,38.0,40.0,39.0,20.0,0
146.0,0.0,0.0,0.0,0.0,1
109.0,51.0,41.0,36.0,19.0,1
95.0,41.0,40.0,41.0,18.0,0
130.0,0.0,0.0,0.0,0.0,1
134.0,32.0,37.0,30.0,18.0,1
78.0,40.0,54.0,40.0,17.0,0
117.0,48.0,38.0,31.0,17.0,1
98.0,38.0,41.0,40.0,16.0,0
116.0,36.0,41.0,33.0,14.0,1
96.0,37.0,44.0,44.0,16.0,0
80.0,0.0,0.0,0.0,0.0,0
109.0,32.0,43.0,35.0,16.0,1
120.0,39.0,39.0,32.0,18.0,1
89.0,42.0,53.0,44.0,22.0,0
97.0,42.0,46.0,42.0,18.0,0
110.0,39.0,44.0,37.0,15.0,1
123.0,55.0,42.0,33.0,18.0,1
89.0,52.0,54.0,39.0,24.0,0
138.0,50.0,35.0,32.0,15.0,1
142.0,1.0,4.0,3.0,2.0,1
117.0,53.0,41.0,36.0,17.0,1
108.0,52.0,42.0,39.0,20.0,1
91.0,49.0,53.0,49.0,22.0,0
118.0,49.0,39.0,32.0,18.0,1
110.0,49.0,42.0,40.0,17.0,1
143.0,2.0,2.0,1.0,1.0,1
96.0,45.0,50.0,47.0,20.0,0
133.0,23.0,22.0,17.0,12.0,1
142.0,32.0,34.0,33.0,14.0,1
148.0,15.0,14.0,13.0,6.0,1
122.0,5.0,6.0,4.0,3.0,1
100.0,51.0,58.0,46.0,21.0,0
95.0,43.0,51.0,47.0,19.0,0
109.0,52.0,40.0,38.0,19.0,1
110.0,36.0,41.0,40.0,13.0,1
109.0,60.0,45.0,40.0,19.0,1
127.0,43.0,52.0,39.0,16.0,1
146.0,0.0,0.0,0.0,0.0,1
100.0,39.0,45.0,46.0,15.0,0
138.0,29.0,42.0,38.0,15.0,1
109.0,40.0,42.0,37.0,17.0,1
127.0,39.0,49.0,31.0,16.0,1
124.0,59.0,40.0,33.0,17.0,1
92.0,34.0,39.0,43.0,18.0,0
79.0,54.0,43.0,40.0,18.0,0
96.0,32.0,45.0,43.0,14.0,0
128.0,51.0,38.0,29.0,16.0,1
107.0,36.0,41.0,33.0,16.0,1
119.0,54.0,42.0,35.0,18.0,1
119.0,46.0,55.0,33.0,19.0,1
121.0,31.0,29.0,27.0,13.0,1
105.0,32.0,34.0,35.0,15.0,1
116.0,48.0,39.0,37.0,16.0,1
114.0,47.0,37.0,38.0,18.0,1
105.0,42.0,49.0,40.0,18.0,1
118.0,49.0,38.0,35.0,17.0,1
102.0,40.0,44.0,32.0,19.0,1
120.0,50.0,39.0,39.0,17.0,1
109.0,39.0,49.0,31.0,19.0,1
90.0,48.0,36.0,26.0,14.0,0
87.0,33.0,48.0,46.0,17.0,0
107.0,39.0,44.0,43.0,17.0,1
100.0,43.0,49.0,42.0,19.0,0
104.0,50.0,37.0,30.0,15.0,1
143.0,15.0,14.0,13.0,6.0,1
117.0,37.0,42.0,36.0,15.0,1
109.0,51.0,42.0,37.0,18.0,1
123.0,32.0,47.0,45.0,16.0,1
101.0,41.0,42.0,34.0,19.0,1
103.0,41.0,48.0,43.0,19.0,1
83.0,34.0,46.0,46.0,16.0,0
126.0,59.0,41.0,36.0,17.0,1
124.0,51.0,39.0,32.0,16.0,1
109.0,0.0,0.0,0.0,0.0,1
90.0,0.0,0.0,0.0,0.0,0
142.0,0.0,0.0,0.0,0.0,1
105.0,46.0,55.0,42.0,19.0,1
120.0,54.0,42.0,33.0,19.0,1
109.0,0.0,0.0,0.0,0.0,1
114.0,40.0,44.0,30.0,18.0,1
113.0,51.0,41.0,40.0,16.0,1
100.0,40.0,43.0,41.0,17.0,0
116.0,57.0,44.0,39.0,19.0,1
111.0,51.0,45.0,40.0,18.0,1
126.0,1.0,3.0,1.0,2.0,1
116.0,55.0,43.0,43.0,17.0,1
85.0,0.0,0.0,0.0,0.0,0
122.0,62.0,39.0,35.0,19.0,1
125.0,40.0,45.0,40.0,16.0,1
106.0,43.0,50.0,41.0,19.0,1
113.0,54.0,43.0,37.0,18.0,1
114.0,49.0,40.0,39.0,16.0,1
97.0,37.0,49.0,46.0,18.0,0
146.0,0.0,0.0,0.0,0.0,1
80.0,35.0,39.0,43.0,14.0,0
107.0,35.0,41.0,43.0,14.0,1
130.0,3.0,3.0,4.0,3.0,1
116.0,44.0,52.0,36.0,17.0,1
105.0,52.0,45.0,39.0,19.0,1
108.0,36.0,40.0,39.0,15.0,1
126.0,49.0,36.0,33.0,15.0,1
122.0,54.0,37.0,38.0,14.0,1
120.0,59.0,40.0,33.0,16.0,1
127.0,56.0,38.0,36.0,16.0,1
80.0,27.0,37.0,44.0,18.0,0
75.0,0.0,0.0,0.0,0.0,0
108.0,53.0,42.0,36.0,19.0,1
107.0,44.0,48.0,36.0,18.0,1
109.0,60.0,45.0,40.0,20.0,1
147.0,17.0,16.0,12.0,7.0,1
129.0,52.0,36.0,36.0,15.0,1
105.0,42.0,46.0,44.0,17.0,1
127.0,55.0,36.0,35.0,15.0,1
86.0,40.0,43.0,50.0,18.0,0
98.0,32.0,42.0,40.0,17.0,0
104.0,40.0,43.0,44.0,17.0,1
106.0,0.0,0.0,0.0,0.0,1
100.0,34.0,38.0,39.0,17.0,0
107.0,41.0,49.0,39.0,18.0,1
120.0,53.0,43.0,33.0,19.0,1
125.0,50.0,39.0,38.0,14.0,1
110.0,43.0,51.0,38.0,18.0,1
116.0,57.0,46.0,40.0,19.0,1
84.0,38.0,41.0,36.0,14.0,0
79.0,39.0,41.0,34.0,17.0,0
96.0,30.0,45.0,44.0,14.0,0
110.0,41.0,46.0,38.0,16.0,1
99.0,38.0,47.0,41.0,18.0,0
92.0,0.0,0.0,0.0,0.0,0
97.0,32.0,44.0,38.0,15.0,0
139.0,0.0,0.0,0.0,0.0,1
126.0,49.0,37.0,36.0,15.0,1
143.0,15.0,14.0,13.0,6.0,1
110.0,54.0,42.0,37.0,19.0,1
108.0,45.0,49.0,42.0,25.0,1
103.0,37.0,43.0,40.0,15.0,1
99.0,52.0,40.0,38.0,20.0,0
112.0,52.0,41.0,37.0,17.0,1
102.0,36.0,42.0,38.0,16.0,1
128.0,49.0,35.0,33.0,13.0,1
91.0,54.0,38.0,35.0,17.0,0
119.0,54.0,42.0,33.0,16.0,1
99.0,30.0,40.0,43.0,13.0,0
116.0,0.0,0.0,0.0,0.0,1
148.0,15.0,14.0,13.0,6.0,1
109.0,56.0,39.0,38.0,18.0,1
112.0,53.0,44.0,36.0,19.0,1
128.0,39.0,45.0,41.0,16.0,1
96.0,39.0,41.0,35.0,17.0,0
113.0,39.0,49.0,37.0,17.0,1
139.0,36.0,39.0,34.0,17.0,1
122.0,48.0,42.0,37.0,16.0,1
122.0,41.0,45.0,36.0,19.0,1
137.0,41.0,53.0,49.0,21.0,1
118.0,49.0,41.0,38.0,16.0,1
111.0,53.0,42.0,39.0,18.0,1
94.0,38.0,43.0,45.0,17.0,0
138.0,0.0,0.0,0.0,0.0,1
116.0,42.0,46.0,29.0,18.0,1
113.0,50.0,42.0,40.0,15.0,1
120.0,54.0,43.0,36.0,18.0,1
107.0,58.0,47.0,46.0,20.0,1
103.0,35.0,38.0,39.0,17.0,1
117.0,53.0,40.0,40.0,15.0,1
144.0,0.0,0.0,0.0,0.0,1
91.0,39.0,42.0,36.0,16.0,0
125.0,57.0,37.0,34.0,16.0,1
104.0,46.0,54.0,43.0,20.0,1
124.0,0.0,0.0,0.0,0.0,1
116.0,50.0,40.0,37.0,17.0,1
124.0,0.0,0.0,0.0,0.0,1
133.0,47.0,31.0,24.0,13.0,1
143.0,35.0,43.0,34.0,16.0,1
119.0,33.0,38.0,38.0,13.0,1
114.0,42.0,50.0,39.0,13.0,1
108.0,49.0,42.0,40.0,18.0,1
142.0,45.0,53.0,42.0,19.0,1
90.0,45.0,51.0,48.0,19.0,0
106.0,2.0,1.0,-0.0,1.0,1
114.0,55.0,43.0,40.0,18.0,1
106.0,48.0,59.0,38.0,19.0,1
107.0,40.0,48.0,39.0,18.0,1
108.0,57.0,48.0,38.0,20.0,1
95.0,52.0,54.0,36.0,23.0,0
109.0,53.0,43.0,37.0,20.0,1
115.0,53.0,42.0,40.0,18.0,1
108.0,52.0,40.0,37.0,18.0,1
135.0,0.0,0.0,0.0,0.0,1
85.0,6.0,8.0,7.0,3.0,0
113.0,51.0,38.0,41.0,17.0,1
142.0,50.0,37.0,33.0,17.0,1
103.0,41.0,43.0,42.0,18.0,1
103.0,34.0,40.0,39.0,18.0,1
113.0,50.0,43.0,36.0,18.0,1
123.0,51.0,42.0,36.0,16.0,1
103.0,44.0,51.0,41.0,18.0,1
117.0,58.0,41.0,37.0,17.0,1
111.0,40.0,48.0,34.0,17.0,1
112.0,57.0,42.0,44.0,16.0,1
109.0,37.0,44.0,40.0,14.0,1
109.0,49.0,58.0,34.0,21.0,1
116.0,57.0,39.0,37.0,18.0,1
115.0,34.0,39.0,37.0,14.0,1
115.0,48.0,40.0,38.0,17.0,1
144.0,15.0,14.0,13.0,6.0,1
105.0,56.0,48.0,46.0,20.0,1
117.0,51.0,43.0,39.0,16.0,1
93.0,37.0,42.0,43.0,18.0,0
110.0,35.0,40.0,39.0,12.0,1
75.0,57.0,44.0,41.0,19.0,0
81.0,45.0,54.0,44.0,19.0,0
102.0,20.0,22.0,17.0,11.0,1
92.0,28.0,31.0,24.0,16.0,0
102.0,37.0,42.0,33.0,16.0,1
75.0,48.0,40.0,38.0,17.0,0
99.0,41.0,49.0,43.0,18.0,0
123.0,51.0,40.0,37.0,17.0,1
96.0,37.0,40.0,45.0,17.0,0
102.0,47.0,55.0,46.0,24.0,1
115.0,63.0,42.0,33.0,20.0,1
117.0,46.0,36.0,36.0,15.0,1
117.0,55.0,43.0,34.0,18.0,1
108.0,53.0,43.0,42.0,17.0,1
111.0,51.0,45.0,42.0,18.0,1
122.0,48.0,40.0,35.0,15.0,1
129.0,0.0,0.0,0.0,0.0,1
124.0,56.0,38.0,30.0,16.0,1
98.0,29.0,45.0,44.0,15.0,0
122.0,50.0,35.0,32.0,16.0,1
113.0,39.0,53.0,39.0,16.0,1
125.0,49.0,41.0,40.0,17.0,1
119.0,58.0,34.0,30.0,17.0,1
98.0,0.0,0.0,0.0,0.0,0
105.0,38.0,43.0,40.0,17.0,1
102.0,40.0,43.0,36.0,18.0,1
122.0,50.0,41.0,33.0,17.0,1
104.0,58.0,49.0,43.0,21.0,1
107.0,44.0,49.0,37.0,17.0,1
125.0,48.0,38.0,29.0,15.0,1
108.0,46.0,53.0,38.0,20.0,1
130.0,48.0,42.0,40.0,16.0,1
105.0,39.0,46.0,42.0,17.0,1
104.0,34.0,34.0,41.0,16.0,1
104.0,41.0,44.0,41.0,19.0,1
119.0,48.0,40.0,30.0,14.0,1
101.0,35.0,44.0,36.0,16.0,1
134.0,0.0,0.0,0.0,0.0,1
99.0,21.0,22.0,20.0,8.0,0
94.0,1.0,1.0,0.0,1.0,0
121.0,53.0,38.0,38.0,16.0,1
145.0,15.0,14.0,13.0,6.0,1
96.0,42.0,45.0,45.0,18.0,0
110.0,44.0,51.0,36.0,16.0,1
110.0,51.0,41.0,41.0,17.0,1
118.0,53.0,41.0,36.0,18.0,1
91.0,37.0,45.0,43.0,18.0,0
95.0,0.0,0.0,0.0,0.0,0
92.0,42.0,46.0,48.0,18.0,0
127.0,57.0,38.0,28.0,19.0,1
105.0,34.0,34.0,42.0,16.0,1
81.0,4.0,1.0,1.0,0.0,0
91.0,43.0,49.0,52.0,19.0,0
103.0,35.0,42.0,42.0,16.0,1
115.0,48.0,40.0,38.0,14.0,1
104.0,45.0,56.0,43.0,17.0,1
105.0,40.0,50.0,33.0,15.0,1
126.0,0.0,0.0,0.0,0.0,1
146.0,37.0,38.0,29.0,16.0,1
96.0,39.0,42.0,43.0,18.0,0
139.0,57.0,46.0,43.0,21.0,1
114.0,40.0,44.0,40.0,16.0,1
133.0,50.0,37.0,32.0,16.0,1
74.0,46.0,45.0,31.0,20.0,0
116.0,52.0,42.0,39.0,17.0,1
114.0,54.0,41.0,41.0,18.0,1
118.0,44.0,52.0,39.0,16.0,1
115.0,53.0,43.0,38.0,18.0,1
112.0,0.0,0.0,0.0,0.0,1
112.0,59.0,41.0,38.0,18.0,1
103.0,38.0,47.0,44.0,17.0,1
103.0,54.0,44.0,42.0,20.0,1
101.0,47.0,49.0,32.0,20.0,1
108.0,0.0,0.0,0.0,0.0,1
143.0,15.0,14.0,13.0,6.0,1
113.0,44.0,50.0,39.0,18.0,1
106.0,41.0,45.0,40.0,17.0,1
88.0,40.0,40.0,39.0,19.0,0
115.0,50.0,42.0,39.0,17.0,1
75.0,40.0,47.0,48.0,16.0,0
77.0,0.0,0.0,0.0,0.0,0
120.0,52.0,41.0,38.0,16.0,1
101.0,39.0,40.0,44.0,15.0,1
119.0,55.0,39.0,37.0,16.0,1
103.0,41.0,44.0,41.0,16.0,1
122.0,30.0,28.0,26.0,15.0,1
117.0,44.0,50.0,34.0,18.0,1
119.0,47.0,41.0,38.0,14.0,1
117.0,47.0,38.0,38.0,15.0,1
119.0,50.0,42.0,38.0,16.0,1
97.0,39.0,42.0,42.0,16.0,0
93.0,34.0,41.0,31.0,18.0,0
137.0,0.0,0.0,0.0,0.0,1
110.0,39.0,45.0,42.0,15.0,1
97.0,37.0,41.0,44.0,18.0,0
103.0,36.0,51.0,37.0,16.0,1
89.0,40.0,52.0,52.0,19.0,0
86.0,38.0,40.0,48.0,18.0,0
90.0,38.0,40.0,38.0,14.0,0
109.0,36.0,44.0,33.0,15.0,1
103.0,35.0,36.0,44.0,16.0,1
108.0,36.0,43.0,40.0,15.0,1
133.0,36.0,39.0,32.0,18.0,1
101.0,33.0,37.0,43.0,14.0,1
112.0,57.0,43.0,35.0,20.0,1
105.0,45.0,55.0,37.0,19.0,1
72.0,0.0,0.0,0.0,0.0,0
114.0,44.0,53.0,41.0,17.0,1
132.0,0.0,0.0,0.0,0.0,1
71.0,0.0,0.0,0.0,0.0,0
127.0,54.0,37.0,34.0,15.0,1
132.0,44.0,35.0,34.0,12.0,1
101.0,40.0,50.0,36.0,15.0,1
123.0,55.0,39.0,34.0,16.0,1
117.0,49.0,43.0,41.0,16.0,1
114.0,58.0,44.0,37.0,19.0,1
105.0,59.0,47.0,44.0,21.0,1
74.0,46.0,35.0,35.0,12.0,0
109.0,40.0,45.0,43.0,16.0,1
98.0,0.0,0.0,0.0,0.0,0
120.0,45.0,28.0,33.0,15.0,1
102.0,36.0,44.0,46.0,14.0,1
92.0,41.0,46.0,49.0,19.0,0
145.0,15.0,14.0,13.0,6.0,1
84.0,1.0,1.0,-0.0,1.0,0
141.0,0.0,0.0,0.0,0.0,1
102.0,55.0,40.0,42.0,19.0,1
89.0,43.0,49.0,39.0,20.0,0
120.0,50.0,41.0,36.0,15.0,1
142.0,0.0,0.0,0.0,0.0,1
116.0,50.0,40.0,40.0,15.0,1
104.0,43.0,49.0,43.0,19.0,1
122.0,36.0,40.0,35.0,14.0,1
142.0,50.0,43.0,37.0,17.0,1
124.0,43.0,48.0,48.0,18.0,1
128.0,0.0,0.0,0.0,0.0,1
100.0,58.0,47.0,44.0,22.0,0
114.0,41.0,46.0,37.0,16.0,1
110.0,53.0,47.0,40.0,19.0,1
114.0,50.0,44.0,39.0,17.0,1
110.0,43.0,49.0,39.0,17.0,1
83.0,0.0,0.0,0.0,0.0,0
145.0,44.0,35.0,32.0,12.0,1
101.0,37.0,45.0,47.0,15.0,1
134.0,0.0,0.0,0.0,0.0,1
102.0,40.0,49.0,44.0,17.0,1
127.0,0.0,0.0,0.0,0.0,1
145.0,47.0,39.0,37.0,17.0,1
126.0,0.0,0.0,0.0,0.0,1
124.0,54.0,41.0,34.0,17.0,1
106.0,41.0,44.0,37.0,19.0,1
105.0,54.0,46.0,43.0,20.0,1
95.0,39.0,45.0,43.0,17.0,0
120.0,62.0,37.0,33.0,19.0,1
121.0,49.0,41.0,38.0,15.0,1
147.0,15.0,14.0,13.0,6.0,1
115.0,60.0,44.0,37.0,20.0,1
115.0,43.0,51.0,34.0,15.0,1
109.0,42.0,43.0,32.0,20.0,1
107.0,44.0,53.0,40.0,16.0,1
107.0,52.0,43.0,37.0,20.0,1
112.0,64.0,43.0,37.0,23.0,1
104.0,42.0,47.0,42.0,17.0,1
118.0,52.0,41.0,32.0,19.0,1
117.0,0.0,0.0,0.0,0.0,1
82.0,1.0,0.0,-0.0,0.0,0
97.0,39.0,42.0,47.0,17.0,0
113.0,52.0,44.0,41.0,18.0,1
94.0,39.0,39.0,45.0,18.0,0
102.0,36.0,45.0,36.0,18.0,1
119.0,55.0,47.0,43.0,19.0,1
115.0,51.0,42.0,42.0,17.0,1
120.0,49.0,41.0,36.0,17.0,1
127.0,0.0,0.0,0.0,0.0,1
143.0,0.0,0.0,0.0,0.0,1
120.0,49.0,40.0,32.0,17.0,1
97.0,39.0,46.0,45.0,19.0,0
97.0,38.0,46.0,44.0,17.0,0
104.0,46.0,57.0,37.0,20.0,1
114.0,42.0,53.0,34.0,17.0,1
102.0,38.0,45.0,44.0,18.0,1
122.0,52.0,39.0,31.0,18.0,1
122.0,44.0,53.0,33.0,17.0,1
98.0,40.0,45.0,36.0,21.0,0
129.0,3.0,6.0,1.0,2.0,1
111.0,37.0,42.0,33.0,17.0,1
118.0,39.0,43.0,43.0,17.0,1
132.0,51.0,39.0,30.0,16.0,1
74.0,55.0,42.0,40.0,19.0,0
128.0,49.0,41.0,35.0,16.0,1
147.0,15.0,14.0,13.0,6.0,1
109.0,45.0,50.0,40.0,23.0,1
113.0,50.0,40.0,35.0,17.0,1
149.0,15.0,14.0,13.0,6.0,1
117.0,51.0,42.0,36.0,18.0,1
100.0,0.0,0.0,0.0,0.0,0
109.0,53.0,44.0,37.0,17.0,1
145.0,50.0,40.0,38.0,16.0,1
85.0,35.0,40.0,40.0,14.0,0
107.0,39.0,42.0,35.0,15.0,1
106.0,45.0,51.0,39.0,17.0,1
101.0,0.0,0.0,0.0,0.0,1
143.0,15.0,14.0,13.0,6.0,1
89.0,48.0,39.0,37.0,13.0,0
92.0,0.0,0.0,0.0,0.0,0
99.0,42.0,45.0,45.0,17.0,0
99.0,42.0,46.0,42.0,19.0,0
118.0,57.0,43.0,37.0,19.0,1
98.0,39.0,45.0,45.0,17.0,0
118.0,47.0,42.0,37.0,16.0,1
143.0,15.0,14.0,13.0,6.0,1
101.0,17.0,15.0,11.0,5.0,1
119.0,0.0,0.0,0.0,0.0,1
105.0,42.0,47.0,44.0,17.0,1
113.0,37.0,48.0,37.0,16.0,1
136.0,7.0,11.0,8.0,3.0,1
148.0,0.0,0.0,0.0,0.0,1
148.0,52.0,33.0,31.0,14.0,1
95.0,41.0,47.0,49.0,18.0,0
122.0,38.0,41.0,31.0,20.0,1
146.0,15.0,14.0,13.0,6.0,1
92.0,42.0,50.0,50.0,19.0,0
90.0,60.0,41.0,32.0,18.0,0
97.0,36.0,38.0,41.0,18.0,0
112.0,47.0,40.0,39.0,15.0,1
102.0,41.0,46.0,44.0,17.0,1
132.0,44.0,53.0,40.0,17.0,1
108.0,0.0,0.0,0.0,0.0,1
149.0,4.0,7.0,3.0,3.0,1
119.0,63.0,44.0,37.0,21.0,1
111.0,53.0,41.0,39.0,15.0,1
126.0,58.0,41.0,33.0,16.0,1
110.0,54.0,43.0,41.0,18.0,1
144.0,15.0,14.0,13.0,6.0,1
91.0,42.0,46.0,38.0,21.0,0
118.0,53.0,37.0,39.0,17.0,1
115.0,49.0,38.0,36.0,16.0,1
98.0,40.0,42.0,45.0,17.0,0
103.0,38.0,46.0,44.0,16.0,1
80.0,1.0,2.0,0.0,1.0,0
93.0,0.0,0.0,0.0,0.0,0
112.0,56.0,41.0,42.0,17.0,1
113.0,53.0,39.0,35.0,18.0,1
109.0,33.0,52.0,35.0,15.0,1
91.0,0.0,0.0,0.0,0.0,0
137.0,47.0,34.0,29.0,14.0,1
114.0,60.0,42.0,40.0,18.0,1
102.0,3.0,4.0,1.0,1.0,1
116.0,49.0,38.0,38.0,16.0,1
98.0,37.0,39.0,44.0,17.0,0
101.0,39.0,40.0,40.0,18.0,1
146.0,15.0,14.0,13.0,6.0,1
