math,0,1,2,3
130.0,53.0,42.0,36.0,18.0
117.0,0.0,0.0,0.0,0.0
124.0,49.0,36.0,35.0,13.0
100.0,42.0,51.0,41.0,18.0
107.0,47.0,56.0,42.0,17.0
115.0,57.0,40.0,39.0,18.0
95.0,0.0,0.0,0.0,0.0
121.0,38.0,47.0,38.0,19.0
101.0,42.0,47.0,40.0,19.0
104.0,46.0,53.0,36.0,22.0
118.0,58.0,39.0,39.0,18.0
120.0,56.0,41.0,38.0,15.0
112.0,42.0,48.0,36.0,17.0
88.0,41.0,54.0,45.0,20.0
113.0,53.0,43.0,38.0,18.0
114.0,51.0,42.0,33.0,18.0
92.0,0.0,0.0,0.0,0.0
111.0,49.0,41.0,37.0,17.0
74.0,53.0,39.0,40.0,14.0
95.0,35.0,42.0,36.0,21.0
146.0,15.0,14.0,13.0,6.0
112.0,52.0,40.0,37.0,18.0
111.0,50.0,42.0,41.0,16.0
106.0,28.0,45.0,42.0,16.0
126.0,61.0,41.0,32.0,18.0
89.0,34.0,41.0,36.0,19.0
114.0,53.0,44.0,32.0,19.0
85.0,0.0,0.0,0.0,0.0
109.0,42.0,53.0,37.0,18.0
107.0,51.0,43.0,41.0,17.0
114.0,52.0,40.0,41.0,17.0
108.0,42.0,54.0,41.0,17.0
114.0,59.0,40.0,44.0,18.0
89.0,40.0,45.0,49.0,18.0
121.0,49.0,36.0,29.0,16.0
110.0,40.0,44.0,37.0,16.0
135.0,44.0,34.0,21.0,14.0
89.0,44.0,45.0,48.0,21.0
147.0,15.0,14.0,13.0,6.0
114.0,13.0,12.0,10.0,6.0
94.0,40.0,48.0,45.0,20.0
112.0,53.0,41.0,42.0,18.0
112.0,49.0,42.0,34.0,16.0
116.0,52.0,43.0,38.0,17.0
97.0,37.0,40.0,40.0,18.0
120.0,55.0,35.0,39.0,15.0
100.0,36.0,44.0,40.0,17.0
92.0,38.0,46.0,50.0,17.0
94.0,31.0,39.0,41.0,16.0
145.0,55.0,43.0,38.0,19.0
74.0,56.0,48.0,46.0,19.0
131.0,21.0,21.0,16.0,12.0
138.0,46.0,38.0,37.0,15.0
119.0,51.0,41.0,40.0,15.0
124.0,0.0,0.0,0.0,0.0
102.0,35.0,45.0,42.0,15.0
98.0,38.0,40.0,39.0,20.0
146.0,0.0,0.0,0.0,0.0
109.0,51.0,41.0,36.0,19.0
95.0,41.0,40.0,41.0,18.0
130.0,0.0,0.0,0.0,0.0
134.0,32.0,37.0,30.0,18.0
78.0,40.0,54.0,40.0,17.0
117.0,48.0,38.0,31.0,17.0
98.0,38.0,41.0,40.0,16.0
116.0,36.0,41.0,33.0,14.0
96.0,37.0,44.0,44.0,16.0
80.0,0.0,0.0,0.0,0.0
109.0,32.0,43.0,35.0,16.0
120.0,39.0,39.0,32.0,18.0
89.0,42.0,53.0,44.0,22.0
97.0,42.0,46.0,42.0,18.0
110.0,39.0,44.0,37.0,15.0
123.0,55.0,42.0,33.0,18.0
89.0,52.0,54.0,39.0,24.0
138.0,50.0,35.0,32.0,15.0
142.0,1.0,4.0,3.0,2.0
117.0,53.0,41.0,36.0,17.0
108.0,52.0,42.0,39.0,20.0
91.0,49.0,53.0,49.0,22.0
118.0,49.0,39.0,32.0,18.0
110.0,49.0,42.0,40.0,17.0
143.0,2.0,2.0,1.0,1.0
96.0,45.0,50.0,47.0,20.0
133.0,23.0,22.0,17.0,12.0
142.0,32.0,34.0,33.0,14.0
148.0,15.0,14.0,13.0,6.0
122.0,5.0,6.0,4.0,3.0
100.0,51.0,58.0,46.0,21.0
95.0,43.0,51.0,47.0,19.0
109.0,52.0,40.0,38.0,19.0
110.0,36.0,41.0,40.0,13.0
109.0,60.0,45.0,40.0,19.0
127.0,43.0,52.0,39.0,16.0
146.0,0.0,0.0,0.0,0.0
100.0,39.0,45.0,46.0,15.0
138.0,29.0,42.0,38.0,15.0
109.0,40.0,42.0,37.0,17.0
127.0,39.0,49.0,31.0,16.0
124.0,59.0,40.0,33.0,17.0
92.0,34.0,39.0,43.0,18.0
79.0,54.0,43.0,40.0,18.0
96.0,32.0,45.0,43.0,14.0
128.0,51.0,38.0,29.0,16.0
107.0,36.0,41.0,33.0,16.0
119.0,54.0,42.0,35.0,18.0
119.0,46.0,55.0,33.0,19.0
121.0,31.0,29.0,27.0,13.0
105.0,32.0,34.0,35.0,15.0
116.0,48.0,39.0,37.0,16.0
114.0,47.0,37.0,38.0,18.0
105.0,42.0,49.0,40.0,18.0
118.0,49.0,38.0,35.0,17.0
102.0,40.0,44.0,32.0,19.0
120.0,50.0,39.0,39.0,17.0
109.0,39.0,49.0,31.0,19.0
90.0,48.0,36.0,26.0,14.0
87.0,33.0,48.0,46.0,17.0
107.0,39.0,44.0,43.0,17.0
100.0,43.0,49.0,42.0,19.0
104.0,50.0,37.0,30.0,15.0
143.0,15.0,14.0,13.0,6.0
117.0,37.0,42.0,36.0,15.0
109.0,51.0,42.0,37.0,18.0
123.0,32.0,47.0,45.0,16.0
101.0,41.0,42.0,34.0,19.0
103.0,41.0,48.0,43.0,19.0
83.0,34.0,46.0,46.0,16.0
126.0,59.0,41.0,36.0,17.0
124.0,51.0,39.0,32.0,16.0
109.0,0.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0,0.0
142.0,0.0,0.0,0.0,0.0
105.0,46.0,55.0,42.0,19.0
120.0,54.0,42.0,33.0,19.0
109.0,0.0,0.0,0.0,0.0
114.0,40.0,44.0,30.0,18.0
113.0,51.0,41.0,40.0,16.0
100.0,40.0,43.0,41.0,17.0
116.0,57.0,44.0,39.0,19.0
111.0,51.0,45.0,40.0,18.0
126.0,1.0,3.0,1.0,2.0
116.0,55.0,43.0,43.0,17.0
85.0,0.0,0.0,0.0,0.0
122.0,62.0,39.0,35.0,19.0
125.0,40.0,45.0,40.0,16.0
106.0,43.0,50.0,41.0,19.0
113.0,54.0,43.0,37.0,18.0
114.0,49.0,40.0,39.0,16.0
97.0,37.0,49.0,46.0,18.0
146.0,0.0,0.0,0.0,0.0
80.0,35.0,39.0,43.0,14.0
107.0,35.0,41.0,43.0,14.0
130.0,3.0,3.0,4.0,3.0
116.0,44.0,52.0,36.0,17.0
105.0,52.0,45.0,39.0,19.0
108.0,36.0,40.0,39.0,15.0
126.0,49.0,36.0,33.0,15.0
122.0,54.0,37.0,38.0,14.0
120.0,59.0,40.0,33.0,16.0
127.0,56.0,38.0,36.0,16.0
80.0,27.0,37.0,44.0,18.0
75.0,0.0,0.0,0.0,0.0
108.0,53.0,42.0,36.0,19.0
107.0,44.0,48.0,36.0,18.0
109.0,60.0,45.0,40.0,20.0
147.0,17.0,16.0,12.0,7.0
129.0,52.0,36.0,36.0,15.0
105.0,42.0,46.0,44.0,17.0
127.0,55.0,36.0,35.0,15.0
86.0,40.0,43.0,50.0,18.0
98.0,32.0,42.0,40.0,17.0
104.0,40.0,43.0,44.0,17.0
106.0,0.0,0.0,0.0,0.0
100.0,34.0,38.0,39.0,17.0
107.0,41.0,49.0,39.0,18.0
120.0,53.0,43.0,33.0,19.0
125.0,50.0,39.0,38.0,14.0
110.0,43.0,51.0,38.0,18.0
116.0,57.0,46.0,40.0,19.0
84.0,38.0,41.0,36.0,14.0
79.0,39.0,41.0,34.0,17.0
96.0,30.0,45.0,44.0,14.0
110.0,41.0,46.0,38.0,16.0
99.0,38.0,47.0,41.0,18.0
92.0,0.0,0.0,0.0,0.0
97.0,32.0,44.0,38.0,15.0
139.0,0.0,0.0,0.0,0.0
126.0,49.0,37.0,36.0,15.0
143.0,15.0,14.0,13.0,6.0
110.0,54.0,42.0,37.0,19.0
108.0,45.0,49.0,42.0,25.0
103.0,37.0,43.0,40.0,15.0
99.0,52.0,40.0,38.0,20.0
112.0,52.0,41.0,37.0,17.0
102.0,36.0,42.0,38.0,16.0
128.0,49.0,35.0,33.0,13.0
91.0,54.0,38.0,35.0,17.0
119.0,54.0,42.0,33.0,16.0
99.0,30.0,40.0,43.0,13.0
116.0,0.0,0.0,0.0,0.0
148.0,15.0,14.0,13.0,6.0
109.0,56.0,39.0,38.0,18.0
112.0,53.0,44.0,36.0,19.0
128.0,39.0,45.0,41.0,16.0
96.0,39.0,41.0,35.0,17.0
113.0,39.0,49.0,37.0,17.0
139.0,36.0,39.0,34.0,17.0
122.0,48.0,42.0,37.0,16.0
122.0,41.0,45.0,36.0,19.0
137.0,41.0,53.0,49.0,21.0
118.0,49.0,41.0,38.0,16.0
111.0,53.0,42.0,39.0,18.0
94.0,38.0,43.0,45.0,17.0
138.0,0.0,0.0,0.0,0.0
116.0,42.0,46.0,29.0,18.0
113.0,50.0,42.0,40.0,15.0
120.0,54.0,43.0,36.0,18.0
107.0,58.0,47.0,46.0,20.0
103.0,35.0,38.0,39.0,17.0
117.0,53.0,40.0,40.0,15.0
144.0,0.0,0.0,0.0,0.0
91.0,39.0,42.0,36.0,16.0
125.0,57.0,37.0,34.0,16.0
104.0,46.0,54.0,43.0,20.0
124.0,0.0,0.0,0.0,0.0
116.0,50.0,40.0,37.0,17.0
124.0,0.0,0.0,0.0,0.0
133.0,47.0,31.0,24.0,13.0
143.0,35.0,43.0,34.0,16.0
119.0,33.0,38.0,38.0,13.0
114.0,42.0,50.0,39.0,13.0
108.0,49.0,42.0,40.0,18.0
142.0,45.0,53.0,42.0,19.0
90.0,45.0,51.0,48.0,19.0
106.0,2.0,1.0,-0.0,1.0
114.0,55.0,43.0,40.0,18.0
106.0,48.0,59.0,38.0,19.0
107.0,40.0,48.0,39.0,18.0
108.0,57.0,48.0,38.0,20.0
95.0,52.0,54.0,36.0,23.0
109.0,53.0,43.0,37.0,20.0
115.0,53.0,42.0,40.0,18.0
108.0,52.0,40.0,37.0,18.0
135.0,0.0,0.0,0.0,0.0
85.0,6.0,8.0,7.0,3.0
113.0,51.0,38.0,41.0,17.0
142.0,50.0,37.0,33.0,17.0
103.0,41.0,43.0,42.0,18.0
103.0,34.0,40.0,39.0,18.0
113.0,50.0,43.0,36.0,18.0
123.0,51.0,42.0,36.0,16.0
103.0,44.0,51.0,41.0,18.0
117.0,58.0,41.0,37.0,17.0
111.0,40.0,48.0,34.0,17.0
112.0,57.0,42.0,44.0,16.0
109.0,37.0,44.0,40.0,14.0
109.0,49.0,58.0,34.0,21.0
116.0,57.0,39.0,37.0,18.0
115.0,34.0,39.0,37.0,14.0
115.0,48.0,40.0,38.0,17.0
144.0,15.0,14.0,13.0,6.0
105.0,56.0,48.0,46.0,20.0
117.0,51.0,43.0,39.0,16.0
93.0,37.0,42.0,43.0,18.0
110.0,35.0,40.0,39.0,12.0
75.0,57.0,44.0,41.0,19.0
81.0,45.0,54.0,44.0,19.0
102.0,20.0,22.0,17.0,11.0
92.0,28.0,31.0,24.0,16.0
102.0,37.0,42.0,33.0,16.0
75.0,48.0,40.0,38.0,17.0
99.0,41.0,49.0,43.0,18.0
123.0,51.0,40.0,37.0,17.0
96.0,37.0,40.0,45.0,17.0
102.0,47.0,55.0,46.0,24.0
115.0,63.0,42.0,33.0,20.0
117.0,46.0,36.0,36.0,15.0
117.0,55.0,43.0,34.0,18.0
108.0,53.0,43.0,42.0,17.0
111.0,51.0,45.0,42.0,18.0
122.0,48.0,40.0,35.0,15.0
129.0,0.0,0.0,0.0,0.0
124.0,56.0,38.0,30.0,16.0
98.0,29.0,45.0,44.0,15.0
122.0,50.0,35.0,32.0,16.0
113.0,39.0,53.0,39.0,16.0
125.0,49.0,41.0,40.0,17.0
119.0,58.0,34.0,30.0,17.0
98.0,0.0,0.0,0.0,0.0
105.0,38.0,43.0,40.0,17.0
102.0,40.0,43.0,36.0,18.0
122.0,50.0,41.0,33.0,17.0
104.0,58.0,49.0,43.0,21.0
107.0,44.0,49.0,37.0,17.0
125.0,48.0,38.0,29.0,15.0
108.0,46.0,53.0,38.0,20.0
130.0,48.0,42.0,40.0,16.0
105.0,39.0,46.0,42.0,17.0
104.0,34.0,34.0,41.0,16.0
104.0,41.0,44.0,41.0,19.0
119.0,48.0,40.0,30.0,14.0
101.0,35.0,44.0,36.0,16.0
134.0,0.0,0.0,0.0,0.0
99.0,21.0,22.0,20.0,8.0
94.0,1.0,1.0,0.0,1.0
121.0,53.0,38.0,38.0,16.0
145.0,15.0,14.0,13.0,6.0
96.0,42.0,45.0,45.0,18.0
110.0,44.0,51.0,36.0,16.0
110.0,51.0,41.0,41.0,17.0
118.0,53.0,41.0,36.0,18.0
91.0,37.0,45.0,43.0,18.0
95.0,0.0,0.0,0.0,0.0
92.0,42.0,46.0,48.0,18.0
127.0,57.0,38.0,28.0,19.0
105.0,34.0,34.0,42.0,16.0
81.0,4.0,1.0,1.0,0.0
91.0,43.0,49.0,52.0,19.0
103.0,35.0,42.0,42.0,16.0
115.0,48.0,40.0,38.0,14.0
104.0,45.0,56.0,43.0,17.0
105.0,40.0,50.0,33.0,15.0
126.0,0.0,0.0,0.0,0.0
146.0,37.0,38.0,29.0,16.0
96.0,39.0,42.0,43.0,18.0
139.0,57.0,46.0,43.0,21.0
114.0,40.0,44.0,40.0,16.0
133.0,50.0,37.0,32.0,16.0
74.0,46.0,45.0,31.0,20.0
116.0,52.0,42.0,39.0,17.0
114.0,54.0,41.0,41.0,18.0
118.0,44.0,52.0,39.0,16.0
115.0,53.0,43.0,38.0,18.0
112.0,0.0,0.0,0.0,0.0
112.0,59.0,41.0,38.0,18.0
103.0,38.0,47.0,44.0,17.0
103.0,54.0,44.0,42.0,20.0
101.0,47.0,49.0,32.0,20.0
108.0,0.0,0.0,0.0,0.0
143.0,15.0,14.0,13.0,6.0
113.0,44.0,50.0,39.0,18.0
106.0,41.0,45.0,40.0,17.0
88.0,40.0,40.0,39.0,19.0
115.0,50.0,42.0,39.0,17.0
75.0,40.0,47.0,48.0,16.0
77.0,0.0,0.0,0.0,0.0
120.0,52.0,41.0,38.0,16.0
101.0,39.0,40.0,44.0,15.0
119.0,55.0,39.0,37.0,16.0
103.0,41.0,44.0,41.0,16.0
122.0,30.0,28.0,26.0,15.0
117.0,44.0,50.0,34.0,18.0
119.0,47.0,41.0,38.0,14.0
117.0,47.0,38.0,38.0,15.0
119.0,50.0,42.0,38.0,16.0
97.0,39.0,42.0,42.0,16.0
93.0,34.0,41.0,31.0,18.0
137.0,0.0,0.0,0.0,0.0
110.0,39.0,45.0,42.0,15.0
97.0,37.0,41.0,44.0,18.0
103.0,36.0,51.0,37.0,16.0
89.0,40.0,52.0,52.0,19.0
86.0,38.0,40.0,48.0,18.0
90.0,38.0,40.0,38.0,14.0
109.0,36.0,44.0,33.0,15.0
103.0,35.0,36.0,44.0,16.0
108.0,36.0,43.0,40.0,15.0
133.0,36.0,39.0,32.0,18.0
101.0,33.0,37.0,43.0,14.0
112.0,57.0,43.0,35.0,20.0
105.0,45.0,55.0,37.0,19.0
72.0,0.0,0.0,0.0,0.0
114.0,44.0,53.0,41.0,17.0
132.0,0.0,0.0,0.0,0.0
71.0,0.0,0.0,0.0,0.0
127.0,54.0,37.0,34.0,15.0
132.0,44.0,35.0,34.0,12.0
101.0,40.0,50.0,36.0,15.0
123.0,55.0,39.0,34.0,16.0
117.0,49.0,43.0,41.0,16.0
114.0,58.0,44.0,37.0,19.0
105.0,59.0,47.0,44.0,21.0
74.0,46.0,35.0,35.0,12.0
109.0,40.0,45.0,43.0,16.0
98.0,0.0,0.0,0.0,0.0
120.0,45.0,28.0,33.0,15.0
102.0,36.0,44.0,46.0,14.0
92.0,41.0,46.0,49.0,19.0
145.0,15.0,14.0,13.0,6.0
84.0,1.0,1.0,-0.0,1.0
141.0,0.0,0.0,0.0,0.0
102.0,55.0,40.0,42.0,19.0
89.0,43.0,49.0,39.0,20.0
120.0,50.0,41.0,36.0,15.0
142.0,0.0,0.0,0.0,0.0
116.0,50.0,40.0,40.0,15.0
104.0,43.0,49.0,43.0,19.0
122.0,36.0,40.0,35.0,14.0
142.0,50.0,43.0,37.0,17.0
124.0,43.0,48.0,48.0,18.0
128.0,0.0,0.0,0.0,0.0
100.0,58.0,47.0,44.0,22.0
114.0,41.0,46.0,37.0,16.0
110.0,53.0,47.0,40.0,19.0
114.0,50.0,44.0,39.0,17.0
110.0,43.0,49.0,39.0,17.0
83.0,0.0,0.0,0.0,0.0
145.0,44.0,35.0,32.0,12.0
101.0,37.0,45.0,47.0,15.0
134.0,0.0,0.0,0.0,0.0
102.0,40.0,49.0,44.0,17.0
127.0,0.0,0.0,0.0,0.0
145.0,47.0,39.0,37.0,17.0
126.0,0.0,0.0,0.0,0.0
124.0,54.0,41.0,34.0,17.0
106.0,41.0,44.0,37.0,19.0
105.0,54.0,46.0,43.0,20.0
95.0,39.0,45.0,43.0,17.0
120.0,62.0,37.0,33.0,19.0
121.0,49.0,41.0,38.0,15.0
147.0,15.0,14.0,13.0,6.0
115.0,60.0,44.0,37.0,20.0
115.0,43.0,51.0,34.0,15.0
109.0,42.0,43.0,32.0,20.0
107.0,44.0,53.0,40.0,16.0
107.0,52.0,43.0,37.0,20.0
112.0,64.0,43.0,37.0,23.0
104.0,42.0,47.0,42.0,17.0
118.0,52.0,41.0,32.0,19.0
117.0,0.0,0.0,0.0,0.0
82.0,1.0,0.0,-0.0,0.0
97.0,39.0,42.0,47.0,17.0
113.0,52.0,44.0,41.0,18.0
94.0,39.0,39.0,45.0,18.0
102.0,36.0,45.0,36.0,18.0
119.0,55.0,47.0,43.0,19.0
115.0,51.0,42.0,42.0,17.0
120.0,49.0,41.0,36.0,17.0
127.0,0.0,0.0,0.0,0.0
143.0,0.0,0.0,0.0,0.0
120.0,49.0,40.0,32.0,17.0
97.0,39.0,46.0,45.0,19.0
97.0,38.0,46.0,44.0,17.0
104.0,46.0,57.0,37.0,20.0
114.0,42.0,53.0,34.0,17.0
102.0,38.0,45.0,44.0,18.0
122.0,52.0,39.0,31.0,18.0
122.0,44.0,53.0,33.0,17.0
98.0,40.0,45.0,36.0,21.0
129.0,3.0,6.0,1.0,2.0
111.0,37.0,42.0,33.0,17.0
118.0,39.0,43.0,43.0,17.0
132.0,51.0,39.0,30.0,16.0
74.0,55.0,42.0,40.0,19.0
128.0,49.0,41.0,35.0,16.0
147.0,15.0,14.0,13.0,6.0
109.0,45.0,50.0,40.0,23.0
113.0,50.0,40.0,35.0,17.0
149.0,15.0,14.0,13.0,6.0
117.0,51.0,42.0,36.0,18.0
100.0,0.0,0.0,0.0,0.0
109.0,53.0,44.0,37.0,17.0
145.0,50.0,40.0,38.0,16.0
85.0,35.0,40.0,40.0,14.0
107.0,39.0,42.0,35.0,15.0
106.0,45.0,51.0,39.0,17.0
101.0,0.0,0.0,0.0,0.0
143.0,15.0,14.0,13.0,6.0
89.0,48.0,39.0,37.0,13.0
92.0,0.0,0.0,0.0,0.0
99.0,42.0,45.0,45.0,17.0
99.0,42.0,46.0,42.0,19.0
118.0,57.0,43.0,37.0,19.0
98.0,39.0,45.0,45.0,17.0
118.0,47.0,42.0,37.0,16.0
143.0,15.0,14.0,13.0,6.0
101.0,17.0,15.0,11.0,5.0
119.0,0.0,0.0,0.0,0.0
105.0,42.0,47.0,44.0,17.0
113.0,37.0,48.0,37.0,16.0
136.0,7.0,11.0,8.0,3.0
148.0,0.0,0.0,0.0,0.0
148.0,52.0,33.0,31.0,14.0
95.0,41.0,47.0,49.0,18.0
122.0,38.0,41.0,31.0,20.0
146.0,15.0,14.0,13.0,6.0
92.0,42.0,50.0,50.0,19.0
90.0,60.0,41.0,32.0,18.0
97.0,36.0,38.0,41.0,18.0
112.0,47.0,40.0,39.0,15.0
102.0,41.0,46.0,44.0,17.0
132.0,44.0,53.0,40.0,17.0
108.0,0.0,0.0,0.0,0.0
149.0,4.0,7.0,3.0,3.0
119.0,63.0,44.0,37.0,21.0
111.0,53.0,41.0,39.0,15.0
126.0,58.0,41.0,33.0,16.0
110.0,54.0,43.0,41.0,18.0
144.0,15.0,14.0,13.0,6.0
91.0,42.0,46.0,38.0,21.0
118.0,53.0,37.0,39.0,17.0
115.0,49.0,38.0,36.0,16.0
98.0,40.0,42.0,45.0,17.0
103.0,38.0,46.0,44.0,16.0
80.0,1.0,2.0,0.0,1.0
93.0,0.0,0.0,0.0,0.0
112.0,56.0,41.0,42.0,17.0
113.0,53.0,39.0,35.0,18.0
109.0,33.0,52.0,35.0,15.0
91.0,0.0,0.0,0.0,0.0
137.0,47.0,34.0,29.0,14.0
114.0,60.0,42.0,40.0,18.0
102.0,3.0,4.0,1.0,1.0
116.0,49.0,38.0,38.0,16.0
98.0,37.0,39.0,44.0,17.0
101.0,39.0,40.0,40.0,18.0
146.0,15.0,14.0,13.0,6.0
104.0,42.0,44.0,43.0,19.0
117.0,10.0,11.0,7.0,4.0
91.0,0.0,0.0,0.0,0.0
140.0,0.0,0.0,0.0,0.0
116.0,49.0,37.0,35.0,18.0
74.0,43.0,45.0,40.0,21.0
104.0,45.0,52.0,41.0,19.0
148.0,15.0,14.0,13.0,6.0
119.0,41.0,47.0,35.0,20.0
118.0,49.0,41.0,37.0,17.0
107.0,39.0,39.0,37.0,17.0
117.0,51.0,43.0,39.0,17.0
92.0,20.0,20.0,17.0,8.0
74.0,0.0,0.0,0.0,0.0
143.0,0.0,0.0,0.0,0.0
96.0,38.0,42.0,46.0,16.0
119.0,36.0,43.0,33.0,16.0
108.0,52.0,46.0,43.0,19.0
75.0,0.0,0.0,0.0,0.0
122.0,47.0,39.0,36.0,14.0
138.0,0.0,0.0,0.0,0.0
145.0,15.0,14.0,13.0,6.0
114.0,49.0,36.0,37.0,14.0
91.0,38.0,40.0,45.0,19.0
100.0,40.0,45.0,48.0,15.0
92.0,47.0,51.0,48.0,20.0
102.0,20.0,23.0,18.0,8.0
76.0,40.0,44.0,36.0,21.0
114.0,0.0,0.0,0.0,0.0
119.0,43.0,35.0,34.0,14.0
121.0,53.0,42.0,36.0,17.0
90.0,32.0,33.0,26.0,17.0
90.0,0.0,0.0,0.0,0.0
105.0,0.0,0.0,0.0,0.0
99.0,41.0,47.0,45.0,19.0
72.0,42.0,53.0,40.0,17.0
122.0,58.0,40.0,34.0,17.0
94.0,39.0,50.0,45.0,18.0
104.0,37.0,41.0,42.0,13.0
91.0,18.0,19.0,15.0,7.0
102.0,39.0,42.0,45.0,17.0
104.0,38.0,46.0,46.0,15.0
109.0,48.0,57.0,34.0,19.0
78.0,49.0,37.0,38.0,15.0
109.0,33.0,45.0,35.0,17.0
79.0,49.0,38.0,31.0,17.0
97.0,37.0,47.0,40.0,18.0
101.0,39.0,40.0,38.0,18.0
104.0,36.0,43.0,41.0,16.0
118.0,50.0,41.0,38.0,16.0
95.0,39.0,53.0,40.0,18.0
114.0,38.0,50.0,35.0,15.0
113.0,49.0,38.0,41.0,17.0
113.0,37.0,42.0,42.0,14.0
115.0,57.0,43.0,38.0,19.0
124.0,38.0,42.0,36.0,18.0
78.0,43.0,47.0,40.0,17.0
76.0,0.0,0.0,0.0,0.0
89.0,45.0,42.0,39.0,20.0
106.0,38.0,44.0,43.0,16.0
79.0,1.0,1.0,1.0,1.0
117.0,41.0,49.0,35.0,15.0
116.0,39.0,46.0,39.0,19.0
114.0,55.0,44.0,41.0,17.0
108.0,59.0,45.0,44.0,20.0
113.0,38.0,41.0,41.0,16.0
95.0,34.0,35.0,41.0,15.0
107.0,67.0,46.0,40.0,24.0
116.0,46.0,41.0,38.0,14.0
87.0,0.0,0.0,0.0,0.0
106.0,40.0,53.0,37.0,18.0
112.0,48.0,53.0,32.0,18.0
101.0,30.0,46.0,40.0,17.0
103.0,41.0,41.0,38.0,17.0
111.0,55.0,42.0,39.0,19.0
105.0,40.0,46.0,42.0,17.0
110.0,37.0,45.0,36.0,17.0
109.0,41.0,45.0,39.0,16.0
91.0,35.0,42.0,45.0,17.0
106.0,51.0,43.0,41.0,20.0
119.0,40.0,46.0,35.0,16.0
118.0,50.0,38.0,37.0,14.0
131.0,48.0,38.0,29.0,17.0
113.0,41.0,47.0,38.0,14.0
87.0,0.0,0.0,0.0,0.0
86.0,16.0,15.0,15.0,7.0
99.0,42.0,47.0,42.0,19.0
101.0,39.0,44.0,43.0,18.0
98.0,0.0,0.0,0.0,0.0
91.0,41.0,46.0,36.0,21.0
114.0,53.0,41.0,32.0,18.0
95.0,1.0,1.0,-0.0,1.0
101.0,36.0,43.0,42.0,16.0
141.0,0.0,0.0,0.0,0.0
128.0,56.0,36.0,33.0,14.0
140.0,0.0,0.0,0.0,0.0
107.0,33.0,34.0,37.0,15.0
99.0,41.0,41.0,40.0,19.0
115.0,50.0,42.0,37.0,18.0
125.0,0.0,0.0,0.0,0.0
104.0,38.0,50.0,37.0,19.0
91.0,41.0,43.0,39.0,19.0
124.0,10.0,13.0,9.0,6.0
147.0,15.0,14.0,13.0,6.0
86.0,49.0,37.0,37.0,15.0
98.0,39.0,45.0,49.0,18.0
112.0,35.0,43.0,41.0,14.0
119.0,38.0,47.0,37.0,15.0
116.0,55.0,44.0,40.0,17.0
76.0,0.0,0.0,0.0,0.0
118.0,43.0,49.0,32.0,16.0
120.0,46.0,40.0,36.0,15.0
148.0,10.0,11.0,8.0,6.0
126.0,47.0,37.0,34.0,14.0
117.0,51.0,41.0,41.0,16.0
105.0,38.0,43.0,46.0,16.0
108.0,42.0,47.0,38.0,14.0
92.0,38.0,43.0,46.0,17.0
123.0,57.0,40.0,34.0,18.0
145.0,39.0,46.0,44.0,18.0
72.0,56.0,41.0,33.0,18.0
74.0,31.0,30.0,28.0,15.0
115.0,51.0,43.0,41.0,16.0
121.0,48.0,38.0,39.0,14.0
115.0,51.0,41.0,39.0,17.0
117.0,54.0,44.0,38.0,17.0
116.0,57.0,44.0,39.0,19.0
83.0,33.0,42.0,47.0,17.0
108.0,53.0,35.0,35.0,17.0
116.0,0.0,0.0,0.0,0.0
120.0,50.0,40.0,37.0,15.0
115.0,42.0,48.0,36.0,17.0
148.0,15.0,14.0,13.0,6.0
114.0,51.0,43.0,40.0,17.0
79.0,0.0,0.0,0.0,0.0
149.0,15.0,14.0,13.0,6.0
102.0,40.0,48.0,42.0,19.0
111.0,43.0,49.0,34.0,17.0
113.0,51.0,44.0,39.0,17.0
110.0,60.0,45.0,38.0,21.0
87.0,39.0,45.0,48.0,17.0
126.0,52.0,37.0,35.0,14.0
108.0,0.0,0.0,0.0,0.0
110.0,39.0,43.0,43.0,16.0
106.0,48.0,52.0,35.0,25.0
101.0,40.0,41.0,40.0,18.0
135.0,22.0,22.0,16.0,9.0
109.0,51.0,44.0,40.0,19.0
109.0,42.0,49.0,40.0,17.0
103.0,40.0,47.0,34.0,20.0
119.0,50.0,41.0,33.0,18.0
124.0,49.0,39.0,28.0,17.0
111.0,38.0,54.0,35.0,16.0
102.0,39.0,41.0,46.0,15.0
115.0,51.0,42.0,33.0,18.0
112.0,45.0,48.0,37.0,19.0
102.0,38.0,40.0,37.0,17.0
118.0,47.0,54.0,32.0,18.0
105.0,44.0,51.0,41.0,22.0
96.0,31.0,47.0,41.0,17.0
120.0,52.0,41.0,35.0,17.0
117.0,50.0,42.0,38.0,17.0
105.0,51.0,33.0,36.0,13.0
116.0,57.0,40.0,38.0,17.0
118.0,49.0,40.0,38.0,16.0
78.0,49.0,39.0,29.0,15.0
88.0,51.0,40.0,33.0,17.0
131.0,0.0,0.0,0.0,0.0
115.0,39.0,46.0,37.0,14.0
75.0,40.0,47.0,36.0,17.0
120.0,51.0,41.0,33.0,18.0
71.0,0.0,0.0,0.0,0.0
119.0,47.0,35.0,35.0,15.0
114.0,38.0,44.0,36.0,15.0
142.0,0.0,0.0,0.0,0.0
121.0,0.0,0.0,0.0,0.0
111.0,44.0,52.0,42.0,18.0
95.0,50.0,60.0,39.0,24.0
116.0,42.0,45.0,40.0,21.0
105.0,40.0,50.0,36.0,18.0
113.0,40.0,46.0,34.0,14.0
